tipo_cultivo,ubicacion,tamanio,rdto,uso_fertilizantes
Erecta.,1879,97903,0.6817,False
Erecta.,1811,19382,0.5147,True
Erecta.,1829,97927,0.7975,True
Erecta.,1385,93399,0.4024,False
Semierecta.,1613,2781,0.0065,True
Semierecta.,1224,62953,0.6904,True
Rastrera.,1521,98489,0.0919,False
Semierecta.,1262,49163,0.9557,True
Semierecta.,1562,49756,0.4289,False
Erecta.,1538,57764,0.9983,False
Erecta.,1081,87989,0.4665,True
Erecta.,1969,87854,0.2081,True
Semierecta.,1085,72594,0.1363,True
Semierecta.,1190,60700,0.4203,False
Semierecta.,1845,85732,0.6726,False
Rastrera.,1879,53242,0.6644,True
Erecta.,1463,940,0.5383,True
Rastrera.,1312,8200,0.996,False
Erecta.,1486,56718,0.8286,True
Semierecta.,1101,17758,0.7751,False
Erecta.,1420,90349,0.3581,True
Rastrera.,1141,82329,0.4874,False
Rastrera.,1245,90380,0.6965,False
Semierecta.,1817,75954,0.9426,True
Semierecta.,1316,38220,0.1123,True
Semierecta.,1012,72680,0.4224,False
Rastrera.,1133,97034,0.7604,True
Semierecta.,1556,67697,0.0406,True
Semierecta.,1342,40268,0.7199,True
Erecta.,1507,49170,0.7366,False
Semierecta.,1271,34286,0.2173,False
Erecta.,1447,54638,0.6368,True
Rastrera.,1172,38685,0.4362,False
Semierecta.,1584,12299,0.0142,False
Semierecta.,1192,14019,0.6849,False
Semierecta.,1812,83340,0.3918,False
Erecta.,1268,84370,0.7605,True
Semierecta.,1812,92024,0.9821,False
Semierecta.,1367,65892,0.5198,False
Semierecta.,1991,91183,0.6657,True
Erecta.,1164,89596,0.0336,True
Semierecta.,1032,81009,0.5391,True
Semierecta.,1941,78831,0.2994,True
Erecta.,1682,69466,0.4659,True
Erecta.,1548,85792,0.0478,False
Rastrera.,1525,55070,0.397,False
Semierecta.,1092,82132,0.3984,False
Semierecta.,1375,18801,0.7422,True
Erecta.,1043,84675,0.5222,False
Rastrera.,1830,64115,0.9489,False
Rastrera.,1436,7236,0.0546,True
Semierecta.,1658,24873,0.4027,False
Erecta.,1229,76834,0.0153,False
Rastrera.,1536,68866,0.2373,False
Erecta.,1837,61304,0.9148,False
Semierecta.,1398,84225,0.0588,False
Semierecta.,1183,42024,0.5894,False
Erecta.,1675,68830,0.9632,True
Rastrera.,1616,94250,0.7402,True
Semierecta.,1367,21867,0.2327,False
Rastrera.,1836,36427,0.5444,False
Semierecta.,1068,12052,0.9488,False
Erecta.,1281,81343,0.7455,True
Erecta.,1118,24521,0.6651,False
Semierecta.,1885,47098,0.6313,True
Semierecta.,1472,29661,0.1338,False
Rastrera.,1261,39242,0.0755,False
Semierecta.,1331,45398,0.8222,False
Semierecta.,1105,56512,0.998,False
Rastrera.,1684,63515,0.1313,True
Rastrera.,1530,32401,0.6056,True
Rastrera.,1363,54198,0.5695,True
Rastrera.,1724,40577,0.0575,True
Erecta.,1063,72527,0.8635,False
Rastrera.,1207,16306,0.3996,True
Semierecta.,1291,12872,0.4431,False
Semierecta.,1824,79446,0.6101,False
Erecta.,1664,52012,0.4356,False
Semierecta.,1960,49809,0.4244,True
Rastrera.,1763,13914,0.9691,True
Semierecta.,1736,97042,0.8103,True
Rastrera.,1854,66391,0.82,True
Erecta.,1045,4350,0.201,False
Erecta.,1592,15658,0.8891,True
Semierecta.,1654,5863,0.6722,True
Erecta.,1451,39082,0.3303,True
Semierecta.,1792,41740,0.7647,False
Semierecta.,1148,51093,0.2266,False
Rastrera.,1798,76223,0.2455,False
Semierecta.,1813,80527,0.1659,True
Erecta.,1813,99195,0.9215,False
Erecta.,1391,45855,0.9725,False
Erecta.,1326,4938,0.1697,True
Semierecta.,1820,72556,0.1084,True
Semierecta.,1597,15493,0.389,False
Rastrera.,1306,29092,0.6568,False
Erecta.,1336,35158,0.6913,True
Semierecta.,1430,81985,0.9588,False
Erecta.,1234,96410,0.6007,False
Rastrera.,1275,85451,0.133,True
Rastrera.,1751,27873,0.0906,False
Erecta.,1031,77645,0.845,False
Semierecta.,1003,72444,0.5429,True
Rastrera.,1204,38618,0.1053,True
Semierecta.,1858,18133,0.3268,False
Erecta.,1109,95180,0.4176,False
Erecta.,1974,99306,0.2609,True
Erecta.,1131,27204,0.8681,True
Semierecta.,1958,34462,0.0219,False
Semierecta.,1286,16152,0.7509,False
Erecta.,1201,64512,0.0805,False
Rastrera.,1971,51922,0.931,True
Semierecta.,1736,67027,0.1995,True
Erecta.,1083,15403,0.1428,False
Semierecta.,1361,4804,0.6892,True
Semierecta.,1171,45421,0.5843,False
Semierecta.,1080,87698,0.8071,True
Erecta.,1303,75109,0.5567,True
Semierecta.,1588,75539,0.2965,False
Erecta.,1265,87357,0.5294,False
Semierecta.,1905,56984,0.224,True
Rastrera.,1717,10933,0.1845,False
Erecta.,1365,48032,0.5057,True
Semierecta.,1808,2358,0.0429,True
Semierecta.,1252,47941,0.206,False
Rastrera.,1880,31762,0.0076,False
Semierecta.,1004,58224,0.7902,False
Rastrera.,1892,47925,0.5769,True
Semierecta.,1968,42827,0.2001,False
Rastrera.,1393,44906,0.1128,False
Erecta.,1154,18278,0.3683,False
Rastrera.,1038,35974,0.5511,False
Erecta.,1916,94097,0.5812,True
Erecta.,1861,13458,0.0039,False
Semierecta.,1685,46285,0.126,False
Semierecta.,1593,14830,0.5317,False
Semierecta.,1087,36402,0.3736,False
Erecta.,1130,76118,0.2065,True
Rastrera.,1337,57661,0.7091,False
Erecta.,1465,77825,0.0722,False
Semierecta.,1396,89851,0.9308,False
Rastrera.,1207,17249,0.8927,False
Erecta.,1721,20650,0.2991,True
Rastrera.,1918,83338,0.1515,True
Erecta.,1038,1382,0.3667,True
Rastrera.,1366,41911,0.6512,False
Rastrera.,1963,83655,0.4295,False
Rastrera.,1367,75380,0.3633,True
Rastrera.,1810,30567,0.2664,False
Semierecta.,1181,59887,0.429,False
Rastrera.,1812,70885,0.3792,True
Erecta.,1414,57436,0.1527,False
Semierecta.,1365,10471,0.9555,False
Rastrera.,1460,94034,0.7252,False
Erecta.,1627,17400,0.9526,False
Rastrera.,1136,17582,0.2408,False
Erecta.,1952,45369,0.7467,False
Erecta.,1584,82807,0.3896,True
Erecta.,1906,7246,0.969,True
Erecta.,1646,10882,0.6232,False
Semierecta.,1387,77517,0.622,True
Semierecta.,1411,21428,0.8342,True
Erecta.,1356,85256,0.3701,True
Rastrera.,1421,44825,0.3459,False
Rastrera.,1983,27774,0.2482,False
Rastrera.,1409,88764,0.6308,False
Erecta.,1456,54312,0.8291,True
Erecta.,1988,29610,0.4191,False
Erecta.,1073,17288,0.0917,False
Rastrera.,1631,75178,0.0319,True
Erecta.,1674,54770,0.4141,True
Semierecta.,1817,1374,0.6213,False
Rastrera.,1246,51168,0.0578,True
Erecta.,1148,75847,0.8942,False
Erecta.,1716,42418,0.0654,False
Rastrera.,1321,37192,0.7298,True
Semierecta.,1816,87912,0.5835,True
Semierecta.,1141,82368,0.5486,False
Erecta.,1737,27949,0.0326,True
Semierecta.,1929,96760,0.5368,True
Semierecta.,1211,13538,0.6456,True
Semierecta.,1314,61186,0.7473,True
Semierecta.,1886,71445,0.5057,True
Rastrera.,1244,89993,0.2411,False
Erecta.,1446,41924,0.6432,True
Semierecta.,1602,58355,0.0065,False
Erecta.,1489,71368,0.6364,False
Erecta.,1961,55224,0.083,True
Semierecta.,1194,40411,0.4208,True
Semierecta.,1985,89913,0.2888,True
Erecta.,1116,66411,0.0341,False
Semierecta.,1829,78260,0.154,True
Rastrera.,1831,3770,0.7946,False
Semierecta.,1120,18558,0.4261,False
Semierecta.,1249,84929,0.8901,False
Semierecta.,1950,10931,0.0491,True
Erecta.,1891,13290,0.838,True
Erecta.,1177,94016,0.0444,True
Semierecta.,1653,57223,0.4138,False
Rastrera.,1876,46483,0.9998,False
Rastrera.,1006,20914,0.8061,False
Erecta.,1377,91338,0.1451,True
Semierecta.,1356,59312,0.6107,False
Semierecta.,1374,66682,0.8328,True
Rastrera.,1747,78372,0.8495,False
Semierecta.,1453,54148,0.2496,True
Semierecta.,1009,78013,0.6507,False
Erecta.,1089,69095,0.4567,False
Rastrera.,1746,86246,0.9158,False
Semierecta.,1526,5813,0.9495,False
Semierecta.,1300,6120,0.2011,True
Rastrera.,1870,9561,0.342,False
Rastrera.,1744,21897,0.9354,False
Rastrera.,1291,24639,0.561,False
Erecta.,1398,69747,0.1515,True
Semierecta.,1458,48644,0.9002,False
Rastrera.,1706,97473,0.1613,False
Rastrera.,1975,45650,0.7296,False
Rastrera.,1472,58962,0.2613,False
Semierecta.,1655,19525,0.0093,True
Erecta.,1237,97839,0.8991,False
Erecta.,1175,59000,0.4207,True
Semierecta.,1017,93529,0.9886,False
Rastrera.,1266,9688,0.5079,False
Erecta.,1147,81944,0.1187,False
Erecta.,1755,94712,0.0094,True
Rastrera.,1425,52331,0.4251,False
Rastrera.,1935,77332,0.0937,False
Erecta.,1914,22911,0.4123,True
Erecta.,1895,15848,0.2555,False
Semierecta.,1999,95952,0.9439,True
Semierecta.,1853,76971,0.7411,False
Semierecta.,1558,18614,0.8811,False
Semierecta.,1136,3217,0.5905,True
Erecta.,1469,17512,0.0443,True
Erecta.,1701,19568,0.1198,True
Erecta.,1022,1032,0.2311,True
Semierecta.,1188,31292,0.6779,True
Semierecta.,1960,89123,0.9616,False
Semierecta.,1552,60280,0.5529,False
Semierecta.,1701,61721,0.1771,True
Rastrera.,1980,66365,0.2857,False
Erecta.,1765,41607,0.9007,False
Erecta.,1685,81814,0.9319,False
Erecta.,1660,22198,0.1026,True
Rastrera.,1285,50903,0.0778,True
Rastrera.,1714,74845,0.5533,True
Semierecta.,1798,31713,0.5984,False
Semierecta.,1133,69247,0.2708,True
Erecta.,1818,35627,0.5492,False
Erecta.,1447,53994,0.1513,False
Semierecta.,1691,68209,0.6688,True
Rastrera.,1599,67594,0.8742,True
Erecta.,1730,51948,0.3615,True
Rastrera.,1726,62510,0.0167,True
Semierecta.,1792,51385,0.5477,False
Erecta.,1315,89649,0.0106,False
Semierecta.,1640,77033,0.3034,False
Rastrera.,1917,39390,0.9203,False
Semierecta.,1810,1426,0.8845,False
Erecta.,1027,76110,0.4135,False
Semierecta.,1033,14142,0.1812,False
Erecta.,1300,59006,0.8908,True
Semierecta.,1474,12422,0.2857,False
Erecta.,1294,75123,0.7335,False
Erecta.,1941,64221,0.1077,True
Semierecta.,1170,11237,0.5418,True
Rastrera.,1874,90420,0.5537,False
Semierecta.,1440,39373,0.7406,False
Semierecta.,1931,21239,0.0109,False
Erecta.,1390,33533,0.7374,False
Erecta.,1861,14622,0.4283,False
Rastrera.,1820,20746,0.0802,True
Rastrera.,1901,96692,0.9711,True
Erecta.,1629,88651,0.3377,False
Semierecta.,1459,90947,0.9829,True
Semierecta.,1876,53711,0.448,False
Rastrera.,1533,38783,0.5719,False
Rastrera.,1036,16930,0.0071,False
Rastrera.,1285,19988,0.3947,False
Rastrera.,1427,12977,0.588,True
Erecta.,1124,89989,0.6559,False
Rastrera.,1916,70305,0.1394,True
Semierecta.,1941,76040,0.8687,True
Rastrera.,1510,93594,0.7222,True
Rastrera.,1682,74666,0.0744,True
Erecta.,1374,79606,0.8175,True
Erecta.,1938,93872,0.3658,False
Rastrera.,1776,81184,0.5225,False
Semierecta.,1479,83458,0.7776,True
Semierecta.,1722,93048,0.2355,False
Rastrera.,1127,72129,0.814,False
Erecta.,1855,77177,0.5962,False
Rastrera.,1330,44565,0.1061,False
Rastrera.,1249,61448,0.902,False
Semierecta.,1508,76245,0.6665,True
Rastrera.,1464,79516,0.7712,True
Rastrera.,1629,81221,0.3728,False
Semierecta.,1415,70026,0.6107,True
Semierecta.,1485,1457,0.5524,False
Erecta.,1047,80595,0.0564,True
Erecta.,1339,66510,0.8415,False
Rastrera.,1761,89878,0.7027,True
Semierecta.,1227,62793,0.593,False
Semierecta.,1312,1502,0.9311,True
Semierecta.,1947,71615,0.8321,True
Rastrera.,1890,80245,0.3083,True
Rastrera.,1939,47752,0.2072,True
Erecta.,1443,3999,0.8403,False
Rastrera.,1495,57915,0.5597,False
Semierecta.,1856,52926,0.4147,False
Semierecta.,1975,70206,0.8351,True
Erecta.,1306,44554,0.6189,False
Erecta.,1995,86522,0.2694,True
Semierecta.,1859,14703,0.7265,False
Rastrera.,1265,42533,0.5548,False
Erecta.,1091,61053,0.326,True
Erecta.,1758,80637,0.3503,True
Erecta.,1313,3227,0.6558,True
Semierecta.,1481,54035,0.2218,True
Semierecta.,1995,81882,0.097,True
Erecta.,1793,99327,0.468,False
Rastrera.,1785,92561,0.2285,False
Semierecta.,1128,35632,0.7779,False
Semierecta.,1848,26383,0.768,False
Semierecta.,1973,2109,0.4603,True
Erecta.,1618,34701,0.2551,True
Erecta.,1352,82329,0.7326,False
Erecta.,1847,76952,0.4205,True
Rastrera.,1562,69749,0.1421,True
Semierecta.,1792,32870,0.3595,True
Semierecta.,1236,13960,0.4162,True
Rastrera.,1840,21300,0.0316,False
Semierecta.,1341,46992,0.7521,True
Semierecta.,1006,40681,0.227,True
Rastrera.,1031,26270,0.5681,False
Erecta.,1255,63201,0.0459,True
Erecta.,1822,86414,0.6326,False
Rastrera.,1559,80209,0.4463,True
Rastrera.,1880,15275,0.1822,True
Semierecta.,1966,11901,0.9958,False
Erecta.,1164,3061,0.6657,False
Erecta.,1335,36653,0.2828,False
Rastrera.,1961,66618,0.548,False
Erecta.,1187,98259,0.8335,True
Erecta.,1148,34010,0.6075,True
Rastrera.,1424,43926,0.2991,False
Semierecta.,1889,8220,0.9279,False
Erecta.,1535,93326,0.678,False
Semierecta.,1700,61369,0.7117,False
Semierecta.,1660,63747,0.2509,False
Erecta.,1668,9822,0.1279,False
Semierecta.,1644,62416,0.1044,False
Erecta.,1037,50831,0.941,False
Rastrera.,1957,17021,0.3824,True
Erecta.,1796,27366,0.8925,True
Semierecta.,1535,46225,0.082,True
Semierecta.,1478,63014,0.6541,False
Semierecta.,1598,21785,0.8481,False
Rastrera.,1906,1112,0.4334,True
Rastrera.,1808,70416,0.0532,True
Semierecta.,1157,13138,0.1819,True
Rastrera.,1408,34538,0.8371,False
Erecta.,1904,91227,0.1037,True
Semierecta.,1130,50202,0.8793,True
Rastrera.,1419,226,0.6248,True
Rastrera.,1824,96047,0.7825,False
Semierecta.,1104,69043,0.4385,True
Semierecta.,1713,83138,0.2773,False
Erecta.,1400,58725,0.795,True
Erecta.,1326,4756,0.8109,True
Rastrera.,1577,10828,0.6045,True
Semierecta.,1136,90742,0.0872,False
Erecta.,1438,7058,0.6229,True
Erecta.,1584,61542,0.7101,True
Rastrera.,1266,4807,0.348,False
Semierecta.,1580,39718,0.167,True
Rastrera.,1487,81210,0.3036,True
Erecta.,1438,50169,0.8678,True
Semierecta.,1444,29742,0.9013,True
Semierecta.,1463,34728,0.6875,False
Rastrera.,1300,97741,0.3584,False
Erecta.,1285,69241,0.7308,True
Erecta.,1512,87915,0.394,True
Erecta.,1755,50564,0.9565,True
Rastrera.,1324,21750,0.5841,True
Rastrera.,1346,51689,0.4561,True
Erecta.,1515,61950,0.396,False
Semierecta.,1977,97767,0.8032,True
Semierecta.,1099,115,0.418,True
Rastrera.,1546,73944,0.0998,False
Semierecta.,1143,29034,0.5124,True
Erecta.,1844,80107,0.5729,False
Erecta.,1393,10530,0.696,False
Erecta.,1620,40042,0.379,True
Rastrera.,1167,54621,0.1112,False
Rastrera.,1432,92713,0.6131,True
Erecta.,1300,2241,0.9961,True
Semierecta.,1163,15571,0.6462,True
Rastrera.,1843,31527,0.7131,False
Semierecta.,1567,48389,0.6742,False
Semierecta.,1836,9134,0.6256,False
Erecta.,1022,86739,0.291,False
Rastrera.,1415,95598,0.5886,True
Erecta.,1513,63058,0.1979,False
Semierecta.,1916,162,0.8351,True
Semierecta.,1479,79326,0.753,True
Erecta.,1655,45857,0.6744,False
Rastrera.,1908,91879,0.7001,True
Rastrera.,1122,51878,0.0463,False
Semierecta.,1979,71155,0.3753,True
Semierecta.,1618,16124,0.0505,True
Erecta.,1482,9563,0.1204,False
Semierecta.,1828,95153,0.1648,True
Semierecta.,1768,18871,0.9968,True
Semierecta.,1327,67470,0.2583,True
Erecta.,1820,24743,0.1107,True
Rastrera.,1032,55862,0.5942,True
Rastrera.,1964,24176,0.2274,False
Erecta.,1675,3061,0.497,True
Semierecta.,1512,23852,0.1636,False
Erecta.,1253,47112,0.0793,True
Erecta.,1518,82681,0.1834,True
Rastrera.,1996,41796,0.1871,False
Semierecta.,1055,38888,0.7264,True
Rastrera.,1774,83005,0.2249,False
Rastrera.,1792,45656,0.569,False
Rastrera.,1904,96226,0.149,False
Semierecta.,1295,62271,0.0354,True
Semierecta.,1387,85260,0.4529,False
Rastrera.,1917,19078,0.4858,False
Rastrera.,1490,38520,0.5212,False
Erecta.,1897,23080,0.0074,False
Semierecta.,1040,66769,0.3214,False
Erecta.,1951,86346,0.6368,False
Erecta.,1830,18204,0.041,False
Erecta.,1796,9745,0.3233,False
Rastrera.,1086,49896,0.9996,False
Erecta.,1459,20709,0.5809,True
Erecta.,1000,56997,0.2853,True
Semierecta.,1328,91186,0.5545,True
Rastrera.,1361,25003,0.3411,False
Rastrera.,1039,67202,0.869,True
Rastrera.,1378,90128,0.447,True
Rastrera.,1533,8741,0.6982,True
Erecta.,1304,76540,0.6462,False
Semierecta.,1381,54278,0.4202,True
Semierecta.,1360,60455,0.1118,False
Rastrera.,1459,63242,0.4472,False
Erecta.,1895,81512,0.2589,True
Erecta.,1670,47529,0.813,True
Rastrera.,1239,59966,0.4579,False
Erecta.,1196,32544,0.38,True
Semierecta.,1877,85523,0.9319,True
Rastrera.,1048,30925,0.0972,True
Rastrera.,1956,47641,0.1615,False
Erecta.,1503,76932,0.4213,True
Semierecta.,1797,96397,0.7208,True
Semierecta.,1433,59004,0.9672,True
Semierecta.,1518,55414,0.2601,False
Semierecta.,1152,38553,0.4071,False
Erecta.,1060,66084,0.6109,False
Erecta.,1518,57306,0.8106,True
Semierecta.,1230,19692,0.5463,True
Semierecta.,1296,85939,0.1476,False
Rastrera.,1106,3323,0.1068,True
Rastrera.,1843,66590,0.6794,False
Rastrera.,1790,19621,0.4352,False
Erecta.,1182,99133,0.9113,False
Rastrera.,1116,79519,0.1814,True
Semierecta.,1981,76068,0.8529,True
Erecta.,1339,1778,0.3493,True
Erecta.,1180,79509,0.7173,False
Erecta.,1174,16696,0.8478,True
Rastrera.,1390,76811,0.2003,True
Semierecta.,1983,78642,0.03,True
Erecta.,1036,51715,0.8236,True
Semierecta.,1186,68878,0.5873,False
Erecta.,1645,89688,0.179,False
Semierecta.,1144,2771,0.5658,True
Semierecta.,1354,42124,0.8434,False
Rastrera.,1775,38302,0.8241,False
Rastrera.,1394,10196,0.0953,False
Erecta.,1719,21457,0.4912,False
Rastrera.,1068,73721,0.3947,False
Erecta.,1135,98231,0.3817,False
Erecta.,1204,66552,0.9467,False
Erecta.,1901,28971,0.2223,False
Rastrera.,1044,74588,0.0166,False
Rastrera.,1854,44669,0.2697,False
Erecta.,1779,35190,0.0124,True
Semierecta.,1604,80957,0.5643,True
Semierecta.,1161,20918,0.2542,True
Erecta.,1130,54397,0.3227,True
Erecta.,1505,20131,0.0213,True
Erecta.,1385,70137,0.2764,False
Erecta.,1110,37789,0.8764,False
Rastrera.,1714,94742,0.8192,True
Erecta.,1241,60375,0.3761,True
Erecta.,1464,16345,0.5185,False
Semierecta.,1384,57583,0.2933,False
Semierecta.,1560,90341,0.1335,False
Erecta.,1169,1958,0.1787,True
Semierecta.,1436,90689,0.3159,True
Erecta.,1261,14503,0.0746,True
Erecta.,1367,52979,0.0449,True
Rastrera.,1655,20865,0.2446,False
Semierecta.,1614,91923,0.198,False
Erecta.,1656,11189,0.5219,True
Semierecta.,1042,57497,0.9672,True
Rastrera.,1227,61466,0.0748,False
Rastrera.,1239,27133,0.2957,False
Rastrera.,1753,69725,0.8429,True
Erecta.,1358,64394,0.9033,False
Rastrera.,1985,77369,0.3747,False
Rastrera.,1150,38116,0.968,False
Erecta.,1889,80363,0.3267,True
Erecta.,1293,1501,0.7144,False
Rastrera.,1674,98415,0.7264,True
Semierecta.,1102,80939,0.9562,True
Erecta.,1396,54726,0.8106,True
Rastrera.,1861,57892,0.6399,True
Semierecta.,1347,59589,0.9572,False
Erecta.,1081,81604,0.6935,False
Erecta.,1022,46604,0.182,True
Erecta.,1244,25757,0.7898,True
Semierecta.,1819,31869,0.0618,True
Erecta.,1998,94481,0.9327,False
Erecta.,1250,81176,0.9623,False
Semierecta.,1451,2202,0.9246,False
Semierecta.,1858,94677,0.6193,False
Erecta.,1465,20196,0.0739,True
Erecta.,1183,17376,0.1772,False
Semierecta.,1991,65461,0.9624,True
Erecta.,1259,94800,0.1659,False
Erecta.,1101,8550,0.4736,True
Rastrera.,1848,41404,0.7109,False
Rastrera.,1150,48276,0.8378,True
Rastrera.,1997,62299,0.9684,False
Rastrera.,1502,91209,0.4379,True
Semierecta.,1606,62750,0.2534,False
Semierecta.,1863,25684,0.5807,False
Semierecta.,2000,9644,0.2118,False
Erecta.,1753,23535,0.1018,True
Rastrera.,1501,85098,0.6975,False
Semierecta.,1207,51820,0.2727,False
Erecta.,1009,76131,0.4108,True
Rastrera.,1425,57255,0.9625,True
Semierecta.,1048,37939,0.626,True
Rastrera.,1628,1117,0.0028,False
Rastrera.,1519,12272,0.5146,True
Rastrera.,1286,4000,0.8691,False
Erecta.,1059,87569,0.8312,False
Rastrera.,1635,16471,0.5344,True
Rastrera.,1703,99476,0.2337,False
Semierecta.,1523,81181,0.675,False
Semierecta.,1535,57402,0.1419,False
Erecta.,1795,95954,0.6501,True
Semierecta.,1106,89740,0.0884,True
Semierecta.,1938,92165,0.3838,False
Rastrera.,1806,30621,0.7812,True
Semierecta.,1907,12719,0.2732,False
Rastrera.,1739,93692,0.5619,False
Semierecta.,1445,19767,0.2529,True
Rastrera.,1691,2024,0.7543,True
Rastrera.,1820,56161,0.6687,True
Rastrera.,1570,94908,0.4067,True
Rastrera.,1016,12592,0.8437,True
Semierecta.,1684,3760,0.1391,True
Semierecta.,1106,71732,0.9692,True
Semierecta.,1421,88722,0.1206,False
Erecta.,1596,45407,0.6661,False
Erecta.,1936,89643,0.4194,False
Erecta.,1805,29001,0.0904,True
Semierecta.,1517,86745,0.1702,True
Semierecta.,1358,73640,0.1846,True
Erecta.,1850,52234,0.2059,True
Rastrera.,1689,3970,0.352,True
Erecta.,1582,99683,0.8783,True
Rastrera.,1693,69952,0.0045,True
Erecta.,1255,97633,0.4382,True
Rastrera.,1265,20559,0.7305,False
Rastrera.,1189,79526,0.9023,False
Erecta.,1668,42668,0.2266,False
Erecta.,1905,31673,0.3514,True
Semierecta.,1987,93559,0.5435,False
Semierecta.,1197,69824,0.4967,True
Rastrera.,1220,44930,0.1691,True
Semierecta.,1429,33389,0.6669,False
Semierecta.,1093,17942,0.6689,True
Rastrera.,1937,13829,0.8215,False
Rastrera.,1643,28507,0.836,True
Rastrera.,1526,24335,0.7226,True
Erecta.,1887,46722,0.26,False
Rastrera.,1088,70671,0.5776,True
Semierecta.,1342,69632,0.1951,False
Semierecta.,1243,51654,0.9021,True
Erecta.,1526,84256,0.0672,False
Erecta.,1962,57225,0.4377,True
